,Level3Name,Level4Name,Classification,ReportLine3,ProductivityCategory,GrossCostClassification,FiscalMonthNumber,Source,Amount
35825,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,2,Actuals,71.10864198
35826,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,3,Actuals,18.51555556
35827,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,4,Actuals,3.499753086
35828,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,5,Actuals,4.012839506
35829,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,6,Actuals,303.9525926
35830,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,7,Actuals,3.586666667
35831,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,10,Actuals,2905.98321
35832,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,11,Actuals,2905.98321
35833,Legal,Team2,High Cost,Discretionary Price List Services,MD&I,Non-Gross Cost,12,Actuals,2905.98321
35834,Legal,Team2,High Cost,Employment Costs,MD&I,Gross Cost,1,Actuals,631.4814815
35835,Legal,Team2,High Cost,Employment Costs,MD&I,Gross Cost,2,Actuals,1432.49284
35836,Legal,Team2,High Cost,Employment Costs,MD&I,Gross Cost,3,Actuals,631.4814815
35837,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,4,Actuals,-4.518024691
35838,Legal,Team2,High Cost,"Equip, Svcs & Maint",MD&I,Gross Cost,2,Actuals,69.46567901
35839,Legal,Team2,High Cost,"Equip, Svcs & Maint",MD&I,Gross Cost,3,Actuals,1.262222222
35840,Legal,Team2,High Cost,"Equip, Svcs & Maint",MD&I,Gross Cost,5,Actuals,0.958024691
35841,Legal,Team2,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,1,Actuals,0.699259259
35842,Legal,Team2,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,2,Actuals,-0.422716049
35843,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,1,Forecast,97.10317062
35844,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,2,Forecast,97.10317062
35845,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,3,Forecast,97.10317062
35846,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,4,Forecast,98.93621294
35847,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,5,Forecast,98.93621294
35848,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,6,Forecast,98.93621294
35849,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,7,Forecast,98.93621294
35850,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,8,Forecast,98.93621294
35851,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,9,Forecast,98.93621294
35852,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,10,Forecast,98.93621294
35853,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,11,Forecast,98.93621294
35854,Legal,Team2,High Cost,Geographic Charge on Deployed,MD&I,Non-Gross Cost,12,Forecast,98.93621294
35855,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,Actuals,-24.12444444
35856,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,Forecast,0
35857,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,Actuals,36.2617284
35858,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,Forecast,0
35859,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,Actuals,34.92987654
35860,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,Forecast,0
35861,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,Actuals,29.16197531
35862,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,Forecast,0
35863,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,Actuals,36.74024691
35864,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,Forecast,0
35865,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,6,Forecast,0
35866,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,Actuals,60.77728395
35867,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,Forecast,0
35868,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,Actuals,27.50271605
35869,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,Forecast,0
35870,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,Actuals,120.268642
35871,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,Forecast,0
35872,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,Actuals,37.48493827
35873,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,Forecast,0
35874,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,Actuals,37.48493827
35875,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,Forecast,0
35876,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,Actuals,37.48493827
35877,Legal,Team2,High Cost,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,Forecast,0
35878,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,1,Actuals,2952.205432
35879,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,2,Actuals,2925.847407
35880,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,3,Actuals,182.2039506
35881,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,4,Actuals,1031.717037
35882,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,5,Actuals,1091.217284
35883,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,6,Actuals,-3770.825679
35884,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,7,Actuals,610.6488889
35885,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,8,Actuals,659.1130864
35886,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,9,Actuals,591.2632099
35887,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,10,Actuals,465.2562963
35888,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,11,Actuals,465.2562963
35889,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,MD&I,Non-Gross Cost,12,Actuals,465.2562963
35890,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,Actuals,-256.6459259
35891,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,Actuals,-821.8780247
35892,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,Actuals,-268.8671605
35893,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,4,Actuals,-845.0533333
35894,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,5,Actuals,-612.9274074
35895,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,Actuals,-348.9422222
35896,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,Actuals,-697.8844444
35897,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,Actuals,-620.3417284
35898,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,Actuals,-620.3417284
35899,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,Actuals,-620.3417284
35900,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,Actuals,24.44246914
35901,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,Actuals,61.10617284
35902,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,Actuals,45.82962963
35903,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,4,Actuals,278.722963
35904,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,5,Actuals,39.5437037
35905,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,Actuals,38.77135802
35906,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,Actuals,106.6212346
35907,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,Actuals,155.0854321
35908,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,Actuals,155.0854321
35909,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,Actuals,155.0854321
35910,Legal,Team2,High Cost,Other Business Costs,MD&I,Gross Cost,1,Actuals,0.17382716
35911,Legal,Team2,High Cost,Other Business Costs,MD&I,Gross Cost,2,Actuals,0.101234568
35912,Legal,Team2,High Cost,Other Business Costs,MD&I,Gross Cost,4,Actuals,0.012839506
35913,Legal,Team2,High Cost,Other Business Costs,MD&I,Gross Cost,6,Actuals,0.041975309
35914,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,1,Actuals,-15914.13481
35915,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,1,Forecast,1769.547325
35916,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,2,Actuals,1847.782222
35917,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,2,Forecast,1769.547325
35918,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,3,Actuals,569.6320988
35919,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,3,Forecast,1769.547325
35920,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,4,Actuals,982.3634568
35921,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,4,Forecast,1769.547325
35922,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,5,Actuals,4990.979753
35923,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,5,Forecast,1769.547325
35924,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,6,Actuals,1196.169877
35925,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,6,Forecast,1769.547325
35926,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,7,Actuals,25508.81284
35927,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,7,Forecast,1769.547325
35928,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,8,Actuals,-2524.090864
35929,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,8,Forecast,1769.547325
35930,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,9,Actuals,1337.870617
35931,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,9,Forecast,1769.547325
35932,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,10,Actuals,959.9367901
35933,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,10,Forecast,1769.547325
35934,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,11,Actuals,959.9367901
35935,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,11,Forecast,1769.547325
35936,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,12,Actuals,959.9367901
35937,Legal,Team2,High Cost,Other Services & Professional Fees,MD&I,Gross Cost,12,Forecast,3004.115226
35938,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,1,Actuals,22209.03111
35939,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,7,Actuals,-22208.88889
35940,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,1,Actuals,0.220740741
35941,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,2,Actuals,0.945679012
35942,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,3,Actuals,0.583209877
35943,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,4,Actuals,0.583209877
35944,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,5,Actuals,0.583209877
35945,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,6,Actuals,0.220740741
35946,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,7,Actuals,0.220740741
35947,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,8,Actuals,0.220740741
35948,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,9,Actuals,0.220740741
35949,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,10,Actuals,0.220740741
35950,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,11,Actuals,0.220740741
35951,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,12,Actuals,0.220740741
35952,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,1,Actuals,40.96345679
35953,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,2,Actuals,47.4982716
35954,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,3,Actuals,9.225185185
35955,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,5,Actuals,10.15012346
35956,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,6,Actuals,15.96049383
35957,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,7,Actuals,5.790123457
35958,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,8,Actuals,0.388641975
35959,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,10,Actuals,0.481975309
35960,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,11,Actuals,0.481975309
35961,Legal,Team2,High Cost,Other Usage Charges,MD&I,Non-Gross Cost,12,Actuals,0.481975309
35962,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,1,Actuals,0.587654321
35963,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,2,Actuals,4.208888889
35964,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,3,Actuals,4.208888889
35965,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,4,Actuals,4.208888889
35966,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,5,Actuals,4.208888889
35967,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,6,Actuals,4.208888889
35968,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,7,Actuals,0.181234568
35969,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,8,Actuals,0.181234568
35970,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,9,Actuals,0.181234568
35971,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,10,Actuals,0.181234568
35972,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,11,Actuals,0.181234568
35973,Legal,Team2,High Cost,Technology Services Charges,MD&I,Gross Cost,12,Actuals,0.181234568
35974,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,9,Actuals,0.077037037
35975,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,10,Actuals,0.077037037
35976,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,11,Actuals,0.077037037
35977,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,12,Actuals,0.077037037
35978,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,1,Forecast,740.7407407
35979,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,2,Forecast,740.7407407
35980,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,3,Forecast,740.7407407
35981,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,4,Forecast,740.7407407
35982,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,5,Forecast,740.7407407
35983,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,6,Forecast,740.7407407
35984,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,7,Forecast,740.7407407
35985,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,8,Forecast,987.654321
35986,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,9,Forecast,987.654321
35987,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,10,Forecast,987.654321
35988,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,11,Forecast,987.654321
35989,Legal,Team2,High Cost,Training Charges,MD&I,Gross Cost,12,Forecast,740.7407407
35990,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,1,Actuals,52.53777778
35991,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,1,Forecast,246.9135802
35992,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,2,Actuals,662.9525926
35993,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,2,Forecast,246.9135802
35994,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,3,Actuals,33.99654321
35995,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,3,Forecast,197.5308642
35996,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,4,Actuals,249.7520988
35997,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,4,Forecast,197.5308642
35998,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,5,Actuals,99.62123457
35999,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,5,Forecast,197.5308642
36000,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,6,Actuals,-217.0888889
36001,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,6,Forecast,197.5308642
36002,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,7,Actuals,250.8824691
36003,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,7,Forecast,197.5308642
36004,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,8,Actuals,195.0908642
36005,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,8,Forecast,197.5308642
36006,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,9,Actuals,-39.12197531
36007,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,9,Forecast,197.5308642
36008,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,10,Actuals,233.2079012
36009,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,10,Forecast,197.5308642
36010,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,11,Actuals,233.2079012
36011,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,11,Forecast,197.5308642
36012,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,12,Actuals,233.2079012
36013,Legal,Team2,High Cost,Travel & Subsistence,MD&I,Gross Cost,12,Forecast,197.5308642
36014,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,1,Actuals,-26.08197531
36015,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,1,Forecast,-3.073894501
36016,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,2,Actuals,-26.81333333
36017,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,2,Forecast,-3.073894501
36018,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,3,Actuals,-22.84987654
36019,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,3,Forecast,-3.073894501
36020,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,4,Actuals,-27.21185185
36021,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,4,Forecast,-3.073894501
36022,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,5,Actuals,-22.65283951
36023,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,5,Forecast,-3.073894501
36024,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,6,Actuals,13.85728395
36025,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,6,Forecast,-3.073894501
36026,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,7,Actuals,14.05777778
36027,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,7,Forecast,-3.073894501
36028,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,8,Actuals,-14.39160494
36029,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,8,Forecast,-3.073894501
36030,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,9,Actuals,-12.83753086
36031,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,9,Forecast,-3.073894501
36032,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,10,Actuals,-18.70419753
36033,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,10,Forecast,-3.073894501
36034,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,11,Actuals,-18.70419753
36035,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,11,Forecast,-3.073894501
36036,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,12,Actuals,-18.70419753
36037,Legal,Team2,Cost Effective,Capital Charge,Ops,Gross Cost,12,Forecast,-3.073894501
36038,Legal,Team2,Cost Effective,Client Entertainment,Ops,Gross Cost,1,Actuals,0.430123457
36039,Legal,Team2,Cost Effective,Client Entertainment,Ops,Gross Cost,2,Actuals,0.500246914
36040,Legal,Team2,Cost Effective,Client Entertainment,Ops,Gross Cost,4,Actuals,2.058271605
